price,reviews_per_month,accommodates,bathrooms,bedrooms,beds,property_type,room_type,neighbourhood,minimum_nights
205,2.81,4,1,1,3,Other,Entire home/apt,Back Bay,2
125,0.72,2,1,1,1,Apartment,Entire home/apt,Dorchester,2
75,1.76,2,2,1,1,Apartment,Private room,Dorchester,2
90,0.18,2,1,0,1,Apartment,Entire home/apt,Back Bay,32
145,0.51,2,1,1,1,Apartment,Entire home/apt,North End,31
112,1.06,4,2,2,2,Apartment,Entire home/apt,South Boston,30
129,2.31,1,1,0,0,Apartment,Private room,Bay Village,1
75,2.96,1,2,1,1,Other,Private room,Roxbury,1
89,0.26,2,1,1,1,Apartment,Private room,Mission Hill,91
195,3.24,2,1,1,1,Apartment,Entire home/apt,North End,2
150,0.34,6,1,3,4,Other,Entire home/apt,Roxbury,91
150,2.53,2,1,1,0,Apartment,Entire home/apt,Jamaica Plain,1
239,2.6,4,1,1,3,Apartment,Entire home/apt,Chinatown,2
298,2.44,5,1,2,3,Apartment,Entire home/apt,Chinatown,2
169,3.03,2,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,2
124,1.58,1,1,1,1,Apartment,Private room,Bay Village,2
250,4.32,8,1,4,4,Apartment,Entire home/apt,Dorchester,2
124,1.81,1,1,1,1,Apartment,Private room,Bay Village,2
129,2.46,1,1,1,1,Apartment,Private room,Back Bay,2
170,3.57,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
50,1,1,2,1,1,Apartment,Private room,Roxbury,60
45,0.51,1,1,1,1,Apartment,Private room,Jamaica Plain,29
67,0.66,1,1,1,1,House,Private room,Roxbury,2
75,6.29,2,1,1,1,Apartment,Private room,Dorchester,1
75,5.66,2,1,1,1,Apartment,Private room,Dorchester,1
165,2.83,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
149,1.48,4,1,1,2,Apartment,Entire home/apt,Back Bay,2
180,1.37,6,2,3,3,Apartment,Entire home/apt,East Boston,28
52,1,1,1,1,1,Apartment,Private room,Allston,29
133,7.15,2,1,1,1,Apartment,Entire home/apt,Allston,1
143,2.45,4,1,1,2,Other,Entire home/apt,East Boston,1
399,1.64,3,1,1,1,Apartment,Entire home/apt,Back Bay,1
175,0.94,2,1,1,1,Other,Private room,South Boston,2
164,3.82,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,6.06,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.26,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,4.29,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,6.34,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.05,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.53,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,4,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,6.4,2,1,1,1,Apartment,Entire home/apt,Allston,1
200,6.71,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.57,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.02,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.91,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,2.36,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,4.33,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,4,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,3.75,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,4.35,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,3.22,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,3.75,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,4.88,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,5.17,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,4.39,2,1,1,1,Apartment,Entire home/apt,Allston,1
131,5.36,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,4.16,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,6.48,2,1,1,1,Apartment,Entire home/apt,Allston,1
133,3.82,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,4.41,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,5.15,2,1,1,2,Apartment,Entire home/apt,Allston,1
133,5.71,3,1,1,2,Apartment,Entire home/apt,Allston,1
133,4.18,4,1,1,2,Apartment,Entire home/apt,Allston,1
133,4,4,1,1,2,Apartment,Entire home/apt,Allston,1
133,6.35,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,5.26,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,4.67,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,5.37,4,1,1,2,Apartment,Entire home/apt,Allston,1
133,4.57,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,4.25,4,1,1,1,Apartment,Entire home/apt,Allston,1
147,4.51,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,5.49,4,1,1,2,Apartment,Entire home/apt,Allston,1
133,6.2,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,5.74,4,1,1,2,Apartment,Entire home/apt,Allston,1
147,5.77,4,1,1,2,Apartment,Entire home/apt,Allston,1
169,3.6,2,1,0,1,Apartment,Entire home/apt,Mission Hill,3
65,0.15,1,2,1,1,Apartment,Private room,South Boston,91
85,0.16,1,2,1,1,Apartment,Private room,South Boston,91
299,0.81,3,1,1,1,Apartment,Entire home/apt,Back Bay,1
299,0.54,3,1,1,1,Apartment,Entire home/apt,Back Bay,1
299,2.43,3,1,0,1,Apartment,Entire home/apt,Back Bay,1
146,4.07,4,1,1,2,Apartment,Entire home/apt,Allston,1
199,2.78,7,2,2,3,Other,Entire home/apt,East Boston,1
45,0.84,2,2,1,1,Apartment,Private room,Roxbury,2
45,0.86,2,2,1,1,Apartment,Private room,Roxbury,2
92,0.47,4,1,1,2,Apartment,Entire home/apt,Brighton,29
200,2.11,5,1,1,2,Other,Entire home/apt,East Boston,1
299,2.25,3,1,2,2,Apartment,Entire home/apt,Back Bay,1
299,1.61,3,1,2,2,Apartment,Entire home/apt,Back Bay,1
750,0.38,4,2,2,2,Other,Entire home/apt,Back Bay,10
32,0.53,2,2,1,1,Apartment,Private room,Roxbury,2
50,2.56,2,2,1,1,Apartment,Private room,Roxbury,2
50,0.67,2,2,1,1,Apartment,Private room,Roxbury,2
59,1.64,2,2,1,1,Apartment,Private room,Roxbury,2
59,1.9,2,2,1,1,Apartment,Private room,Roxbury,2
49,1.38,2,2,1,1,Apartment,Private room,Roxbury,2
99,0.83,2,2,1,1,House,Private room,Allston,1
50,0.25,1,2,1,1,Apartment,Private room,Dorchester,28
122,0.5,4,1,1,2,Apartment,Entire home/apt,Brighton,91
197,0.67,3,1,0,1,Apartment,Entire home/apt,Back Bay,2
425,0.57,10,1,5,5,Apartment,Entire home/apt,Jamaica Plain,1
50,2.96,2,1,1,1,Apartment,Private room,Jamaica Plain,1
50,1.12,2,1,1,1,Apartment,Private room,Jamaica Plain,1
50,2.1,2,1,1,1,Apartment,Private room,Jamaica Plain,1
50,2,2,1,1,1,Apartment,Private room,Jamaica Plain,1
80,3.14,2,1.5,1,1,House,Private room,Dorchester,1
99,0.92,2,2,1,1,House,Private room,Allston,1
99,0.63,2,2,1,1,House,Private room,Allston,1
2000,3.82,6,2.5,2,2,Apartment,Entire home/apt,Fenway,2
99,0.93,2,2,1,1,House,Private room,Allston,1
99,1.02,2,2,1,1,House,Private room,Allston,1
130,1.3,2,1,1,1,Other,Private room,South End,2
198,1.09,10,1,2,4,Apartment,Entire home/apt,Allston,91
170,4.09,2,1,1,0,Apartment,Entire home/apt,Back Bay,2
160,3.14,2,1,0,0,Apartment,Entire home/apt,Back Bay,2
140,1.75,2,1,1,0,Apartment,Private room,Bay Village,2
199,1.31,4,1,1,3,Apartment,Entire home/apt,Downtown,1
575,0.68,10,2,4,5,Apartment,Entire home/apt,Dorchester,2
54,2.11,2,1,1,1,Apartment,Private room,Dorchester,91
279,0.22,6,2,3,3,Other,Entire home/apt,Mission Hill,28
95,1,4,2,1,0,Apartment,Private room,Dorchester,2
136,1.15,2,1,0,1,Apartment,Entire home/apt,Beacon Hill,2
150,0.56,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
157,1.75,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
200,2.04,6,2,3,3,House,Entire home/apt,Brighton,2
299,0.39,5,1,2,1,Apartment,Entire home/apt,Back Bay,1
120,3.32,3,1,1,2,House,Entire home/apt,East Boston,1
175,2.86,2,1,1,1,Apartment,Entire home/apt,North End,2
69,4.82,2,1,1,1,Other,Private room,Brighton,1
158,0.94,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
95,5.16,5,1,2,3,Apartment,Entire home/apt,East Boston,1
70,0.53,2,1,1,1,Apartment,Entire home/apt,Hyde Park,91
359,0.17,5,2,2,3,Apartment,Entire home/apt,Fenway,29
120,1.61,4,1,1,2,Apartment,Entire home/apt,Roslindale,1
100,0.52,2,1,1,2,Apartment,Entire home/apt,South End,28
126,0.74,2,1,1,1,Other,Entire home/apt,South End,1
165,3.17,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
110,0.29,4,1,2,2,Apartment,Entire home/apt,Downtown,30
107,0.22,2,1,1,1,Apartment,Entire home/apt,Downtown,30
85,0.38,2,1,0,1,Apartment,Entire home/apt,Downtown,30
85,0.88,2,1,0,1,Apartment,Entire home/apt,Downtown,30
100,1.4,4,1,2,2,Other,Entire home/apt,Brighton,1
100,3,2,1,1,1,Apartment,Private room,Allston,1
50,2.82,2,1.5,1,1,Other,Private room,Dorchester,1
75,0.22,3,1,1,2,House,Private room,Roslindale,30
100,0.94,2,1,1,1,Other,Entire home/apt,East Boston,1
200,0.37,6,1,3,3,Apartment,Entire home/apt,East Boston,2
137,0.37,1,1,4,7,Apartment,Private room,Dorchester,1
140,2.01,2,1,1,0,Apartment,Private room,Bay Village,2
160,4.31,2,1,1,0,Apartment,Entire home/apt,Bay Village,2
140,3.41,2,1,1,1,Other,Entire home/apt,Back Bay,2
39,0.74,1,1,1,1,Apartment,Private room,Roxbury,28
154,1,7,2,3,3,Apartment,Entire home/apt,Jamaica Plain,30
150,0.22,2,2,2,2,Other,Entire home/apt,South Boston,3
199,1.76,3,1,1,1,Apartment,Entire home/apt,Back Bay,1
145,0.18,5,2,2,3,Apartment,Entire home/apt,Jamaica Plain,3
115,0.22,3,1,1,1,Other,Entire home/apt,Beacon Hill,91
195,1.72,8,1,3,5,Apartment,Entire home/apt,South Boston,2
150,1.63,2,1.5,1,1,Apartment,Entire home/apt,Back Bay,2
39,1,1,1,1,1,Apartment,Private room,Roxbury,28
90,0.23,4,1,1,0,Apartment,Entire home/apt,Hyde Park,28
500,1.38,4,1,2,4,Apartment,Entire home/apt,Back Bay,1
110,2.03,2,1,2,2,Apartment,Entire home/apt,South Boston,2
95,0.22,2,1,1,1,Apartment,Entire home/apt,Jamaica Plain,28
124,3.08,1,1,1,1,Apartment,Private room,Bay Village,2
160,1.84,3,1,1,2,Apartment,Entire home/apt,Bay Village,2
130,1.08,9,1,4,10,Apartment,Entire home/apt,Dorchester,1
129,0.46,1,1,1,0,Apartment,Private room,Bay Village,2
299,1.83,4,1,1,2,Apartment,Entire home/apt,South End,10
120,0.26,2,1,1,1,Other,Entire home/apt,South Boston,31
180,0.85,7,1,2,3,Other,Entire home/apt,Brighton,2
45,1.65,2,1,1,0,Other,Private room,Brighton,1
1000,0.33,5,1,2,3,Apartment,Entire home/apt,Back Bay,1
1000,0.65,5,1,2,3,Apartment,Entire home/apt,Back Bay,1
270,0.42,10,2,4,5,Apartment,Entire home/apt,Downtown,30
399,4.59,6,2,2,2,Apartment,Entire home/apt,Downtown,2
500,3,6,2,2,2,Apartment,Entire home/apt,North End,2
125,1.58,2,1,1,1,Other,Entire home/apt,Charlestown,2
227,1.69,8,2,3,4,Apartment,Entire home/apt,Downtown,30
232,0.94,8,2,3,4,Apartment,Entire home/apt,Downtown,30
255,1.39,10,2,4,5,Apartment,Entire home/apt,Downtown,30
100,0.23,5,1,2,2,Apartment,Entire home/apt,Dorchester,91
65,1.28,2,1,1,1,Other,Private room,Jamaica Plain,1
44,6.4,2,1,1,1,Apartment,Private room,Roxbury,1
45,3.8,2,1,1,1,Apartment,Private room,Roxbury,1
110,0.69,3,1.5,1,2,House,Private room,Dorchester,1
110,1.75,3,1.5,1,2,House,Private room,Dorchester,1
299,0.35,3,1,1,2,Apartment,Entire home/apt,Fenway,1
150,0.64,4,1,1,1,Other,Entire home/apt,Back Bay,28
229,1.36,4,1.5,2,2,Other,Entire home/apt,South Boston,2
165,1.91,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
139,0.26,2,1,1,1,Apartment,Private room,Mission Hill,1
87,0.96,2,1,1,1,Apartment,Private room,Downtown,2
270,0.68,4,2,2,2,Apartment,Entire home/apt,Downtown,1
109,1.11,2,1,1,1,Apartment,Private room,Downtown,2
99,0.22,2,1,1,1,Apartment,Private room,Mission Hill,1
99,0.39,2,1,1,0,Apartment,Private room,Mission Hill,1
75,0.57,2,1,1,1,Apartment,Private room,Jamaica Plain,91
219,2.29,4,1,1,3,Apartment,Entire home/apt,Downtown,2
43,1,1,1,1,1,Other,Private room,Dorchester,29
180,1.54,6,1,3,5,Apartment,Entire home/apt,East Boston,2
189,0.41,2,1,1,1,Other,Private room,Jamaica Plain,1
90,0.44,2,1,1,1,Apartment,Private room,Jamaica Plain,1
140,1.92,2,1,1,0,Apartment,Private room,Back Bay,2
282,0.91,10,2,4,5,Apartment,Entire home/apt,Downtown,30
200,0.61,4,1,1,2,Apartment,Entire home/apt,East Boston,2
199,0.75,4,2,2,2,Other,Entire home/apt,Dorchester,2
67,1.15,6,1,2,3,Apartment,Entire home/apt,East Boston,1
155,6.37,7,1,2,3,Apartment,Private room,East Boston,1
180,0.22,4,2,2,2,Other,Entire home/apt,Roxbury,3
45,4.2,1,1,1,1,House,Private room,Mattapan,1
140,0.69,2,1,1,0,Apartment,Private room,Bay Village,2
207,1.58,6,2.5,4,4,House,Entire home/apt,Jamaica Plain,2
265,4.49,9,1.5,3,5,House,Entire home/apt,South Boston,2
299,0.68,3,1,1,2,Apartment,Entire home/apt,Back Bay,1
145,1.56,2,1,1,0,Apartment,Private room,Bay Village,2
124,1.2,1,1,0,1,Apartment,Private room,Bay Village,2
129,1.79,1,1,1,0,Apartment,Private room,Bay Village,2
170,2.85,2,1,1,0,Apartment,Entire home/apt,Bay Village,2
170,2.52,2,1,1,0,Apartment,Entire home/apt,Bay Village,2
80,0.3,2,1,1,1,Other,Private room,Dorchester,2
95,0.42,2,1,1,1,Other,Private room,Dorchester,1
45,0.5,1,1,1,1,Apartment,Private room,Roxbury,91
200,0.7,4,2,1,4,House,Private room,Jamaica Plain,1
250,0.85,5,2,1,5,House,Private room,Jamaica Plain,1
89,2.59,2,1,1,1,Apartment,Private room,Dorchester,5
85,1.54,2,1,1,1,House,Private room,Dorchester,1
85,3.86,2,1,1,1,House,Private room,Dorchester,1
88,0.79,6,1,3,3,Apartment,Entire home/apt,Allston,3
400,4.5,4,1,1,1,Apartment,Entire home/apt,Fenway,1
47,0.42,4,2,1,3,House,Private room,Dorchester,3
54,5.65,2,1,1,1,Apartment,Private room,Mattapan,1
107,1.69,15,2,4,8,House,Entire home/apt,Dorchester,2
174,3.36,4,1,1,1,Apartment,Entire home/apt,Chinatown,2
60,1.38,2,1,1,1,House,Private room,Dorchester,1
200,0.79,4,1,2,2,Apartment,Entire home/apt,East Boston,2
36,0.21,2,2,1,0,House,Private room,Dorchester,3
58,0.42,5,2,1,3,House,Private room,Dorchester,3
36,0.21,2,2,1,1,House,Private room,Dorchester,3
119,2.18,3,1,1,1,Other,Entire home/apt,Back Bay,3
50,0.66,2,1,1,1,House,Private room,Dorchester,1
114,3.44,6,1,2,2,Apartment,Entire home/apt,East Boston,1
77,0.95,2,2,1,1,House,Private room,Allston,1
77,0.79,2,2,1,1,House,Private room,Allston,1
190,2,6,1,3,3,Apartment,Entire home/apt,Dorchester,1
65,2.82,2,1.5,1,1,House,Private room,East Boston,1
154,2.79,8,1,3,4,Apartment,Entire home/apt,East Boston,1
65,1,1,1,1,1,Other,Private room,Mission Hill,32
60,1.38,2,1,1,1,House,Private room,Dorchester,1
75,2.2,2,1.5,1,1,House,Private room,East Boston,1
195,2.67,4,1,1,2,Apartment,Entire home/apt,Chinatown,2
140,1.16,2,1,1,0,Apartment,Private room,Bay Village,2
77,0.47,2,2,1,1,House,Private room,Allston,1
77,1.57,2,2,1,1,House,Private room,Allston,1
468,1.64,16,2,5,10,Apartment,Entire home/apt,Dorchester,2
104,1.07,4,1,2,2,Other,Entire home/apt,Roxbury,3
139,1.83,8,1,3,3,Other,Entire home/apt,Roxbury,2
350,1.98,7,2.5,2,3,House,Entire home/apt,South Boston,2
143,0.7,4,1,1,0,Apartment,Entire home/apt,Back Bay,1
70,0.35,2,1,1,1,House,Private room,Dorchester,1
70,1,2,1,1,1,House,Private room,Dorchester,1
70,0.32,2,1,1,1,House,Private room,Dorchester,1
80,0.74,2,1,1,0,Apartment,Entire home/apt,South End,3
75,2.5,2,1,0,1,Apartment,Entire home/apt,South End,2
80,2.84,2,1,0,1,Apartment,Entire home/apt,South End,3
90,2.93,2,1,0,1,Apartment,Entire home/apt,South End,3
80,2.31,2,1,0,1,Apartment,Entire home/apt,South End,3
75,2.66,2,1,0,1,Apartment,Entire home/apt,South End,3
80,2.11,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.58,2,1,0,1,Apartment,Entire home/apt,South End,3
165,3.61,5,1,2,4,House,Entire home/apt,Roxbury,1
80,4,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.79,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.05,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.86,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.57,2,1,0,1,Apartment,Entire home/apt,South End,3
80,0.94,2,1,0,1,Apartment,Entire home/apt,South End,3
80,1.93,2,1,0,1,Apartment,Entire home/apt,South End,3
80,2.09,2,1,0,1,Apartment,Entire home/apt,South End,3
80,0.96,2,1,0,1,Apartment,Entire home/apt,South End,3
150,2.11,4,1,1,2,Apartment,Private room,Downtown,2
150,0.57,4,1,1,2,Apartment,Private room,Downtown,2
150,0.76,4,1,1,1,Apartment,Private room,Downtown,2
150,1.74,4,1,1,2,Apartment,Private room,Downtown,2
150,1.61,4,1,1,2,Apartment,Private room,Downtown,2
155,1.11,4,1,1,2,Apartment,Private room,Downtown,2
200,0.34,4,1,4,4,Apartment,Entire home/apt,Dorchester,1
110,0.52,1,2,1,0,House,Private room,Allston,1
45,2.27,2,1,1,1,Apartment,Private room,Dorchester,5
165,2.35,2,1,1,0,Apartment,Entire home/apt,Bay Village,2
110,0.57,1,2,1,1,House,Private room,Allston,1
110,0.69,1,2,1,0,House,Private room,Allston,1
33,2.02,1,1,1,1,Apartment,Private room,Dorchester,2
55,3.24,1,1,1,1,Apartment,Private room,Dorchester,5
129,0.62,1,1,1,0,Apartment,Private room,Bay Village,2
140,2.12,2,1,1,0,Apartment,Private room,Bay Village,2
125,1.78,4,1,1,3,Apartment,Entire home/apt,Downtown,2
140,1.1,2,1,1,0,Apartment,Private room,Bay Village,2
140,2.47,2,1,1,0,Apartment,Private room,Bay Village,2
80,0.67,2,1.5,1,1,Apartment,Private room,Dorchester,2
140,1.89,2,1,1,0,Apartment,Private room,Bay Village,2
165,1.55,2,1,1,0,Apartment,Entire home/apt,Back Bay,2
175,1.18,6,1,2,4,House,Entire home/apt,Jamaica Plain,2
300,3.43,5,2,3,3,House,Entire home/apt,Dorchester,1
90,1,4,1,1,2,Apartment,Entire home/apt,East Boston,7
50,1.17,2,1,1,1,Apartment,Private room,Dorchester,1
100,2.93,2,1,1,1,Other,Entire home/apt,Charlestown,1
210,2,10,3,4,5,House,Entire home/apt,Roxbury,2
373,0.45,8,1,3,5,Apartment,Entire home/apt,East Boston,2
300,3.56,8,3.5,4,5,House,Entire home/apt,South Boston,3
60,5.67,2,1,1,1,Apartment,Private room,Dorchester,1
159,1.4,5,1,3,3,Other,Entire home/apt,Roxbury,2
90,1,5,1,1,3,Apartment,Entire home/apt,East Boston,7
90,1.56,4,1,1,2,Apartment,Entire home/apt,East Boston,2
90,1.3,2,1,1,2,Other,Entire home/apt,Jamaica Plain,1
110,0.67,1,2,1,1,House,Private room,Dorchester,1
140,0.71,2,1,0,0,Other,Private room,South Boston,1
400,0.4,5,2.5,2,2,Other,Entire home/apt,South End,2
115,2.47,2,1,0,1,Apartment,Entire home/apt,Back Bay,3
40,3.06,2,1,1,1,Apartment,Private room,Dorchester,1
100,4.46,2,3,1,1,House,Private room,Roxbury,1
110,1,1,2,1,1,Apartment,Private room,Dorchester,1
190,1.54,3,1,1,2,Other,Entire home/apt,Beacon Hill,28
250,1.74,6,1,3,5,Other,Entire home/apt,East Boston,2
188,1,2,1,0,0,Other,Entire home/apt,South Boston Waterfront,31
110,0.51,1,2,1,1,Apartment,Private room,Dorchester,1
50,2,2,1,1,1,Other,Private room,East Boston,2
110,1,1,2,1,0,Apartment,Private room,Dorchester,1
130,0.67,2,1,1,1,Other,Private room,South End,2
59,1,1,1,1,1,Apartment,Private room,Jamaica Plain,29
49,1,1,1,1,1,Apartment,Private room,Jamaica Plain,29
250,1.36,8,1,3,3,Apartment,Entire home/apt,Dorchester,2
120,3.1,3,1,0,2,Apartment,Entire home/apt,Downtown,1
199,2.68,4,1,0,1,Apartment,Entire home/apt,Downtown,1
199,1.03,3,1,0,1,Apartment,Entire home/apt,Downtown,10
260,3.66,4,1,1,2,Other,Private room,South Boston,1
1040,1.25,16,3,5,10,Other,Private room,South Boston,1
960,1.92,13,2,4,7,Other,Private room,South Boston,1
199,1.85,4,1,0,1,Apartment,Entire home/apt,Downtown,1
299,1.5,6,2,2,2,Apartment,Entire home/apt,Downtown,1
175,5.84,2,1,1,1,Apartment,Entire home/apt,Downtown,2
1130,1.23,20,3,6,8,Other,Private room,Dorchester,1
630,2.11,12,2,3,7,Other,Private room,Dorchester,1
500,2.5,9,1,3,6,Other,Private room,Dorchester,1
99,4.7,2,1,1,1,Apartment,Entire home/apt,North End,3
99,1.09,2,1,0,1,Apartment,Entire home/apt,North End,3
99,2.17,2,1,1,1,Apartment,Entire home/apt,North End,3
99,1.6,2,1,1,1,Apartment,Entire home/apt,North End,3
250,1.58,6,1,0,3,Apartment,Entire home/apt,Dorchester,1
0,3.61,2,1,1,1,Apartment,Entire home/apt,North End,3
41,1,2,2,1,1,House,Private room,Dorchester,29
120,1,2,1.5,2,2,Other,Entire home/apt,Roxbury,28
1090,1.46,13,2,4,8,Other,Private room,Mission Hill,1
1960,1.14,16,4,8,17,Other,Private room,Mission Hill,10
1090,1.1,13,2,4,8,Other,Private room,Mission Hill,10
740,2.05,14,3,4,9,Other,Private room,Roxbury,1
1130,1.53,23,3,6,11,Other,Private room,Dorchester,1
500,1.53,9,1.5,3,5,Other,Private room,Roxbury,1
1170,1.08,16,4,7,13,Other,Private room,Roxbury,1
960,3,15,2.5,4,9,Other,Private room,Roxbury,1
250,0.68,10,2,4,5,Apartment,Entire home/apt,Mattapan,2
499,2.27,6,1,2,2,Apartment,Entire home/apt,Downtown,1
81,4.03,4,1,1,2,Apartment,Entire home/apt,Dorchester,2
200,0.68,4,1,2,2,Apartment,Entire home/apt,Dorchester,3
175,2.21,2,1,1,1,Apartment,Entire home/apt,Downtown,2
175,1.73,2,1,1,1,Apartment,Entire home/apt,Downtown,2
175,1,2,1,1,1,Apartment,Entire home/apt,Downtown,2
99,3.83,2,1,0,1,Apartment,Entire home/apt,Back Bay,1
179,0.41,4,2,2,3,Apartment,Entire home/apt,Jamaica Plain,3
99,2.5,2,1,1,1,Apartment,Entire home/apt,Back Bay,1
175,1.7,2,1,0,2,Apartment,Entire home/apt,Downtown,2
99,1.03,2,1,1,1,Apartment,Entire home/apt,Back Bay,1
399,0.75,9,2,3,8,House,Entire home/apt,Allston,1
185,1,4,1,0,2,Apartment,Entire home/apt,Downtown,2
45,0.67,2,1,1,1,Apartment,Private room,Roxbury,2
100,1.48,2,2,1,1,House,Private room,Roxbury,1
155,0.83,4,1,0,2,Apartment,Private room,Downtown,2
500,3.93,7,2,3,4,Other,Private room,Jamaica Plain,10
650,1.48,9,2,4,6,Other,Private room,Jamaica Plain,10
650,2,9,2,4,6,Other,Private room,Jamaica Plain,10
225,1.82,15,2,4,8,House,Entire home/apt,Dorchester,2
179,0.52,6,2,2,3,Apartment,Entire home/apt,Jamaica Plain,3
190,1.2,2,1,1,1,Apartment,Entire home/apt,Jamaica Plain,2
100,0.51,2,2,1,1,House,Private room,Roxbury,1
99,2.14,2,1,1,1,Apartment,Entire home/apt,North End,3
399,1.5,6,1,2,2,Apartment,Entire home/apt,Downtown,1
300,0.53,5,2,4,2,House,Entire home/apt,Roslindale,2
50,5.77,2,1,1,1,House,Private room,Mattapan,1
45,0.64,2,2,1,0,Other,Private room,Hyde Park,2
199,0.65,2,1,1,1,Apartment,Entire home/apt,Back Bay,28
280,2.25,4,1,1,3,Other,Private room,North End,1
499,1,5,2,2,2,Apartment,Entire home/apt,Downtown,1
40,3.75,1,1,1,1,House,Private room,Roxbury,1
60,1.62,2,1,1,1,Apartment,Private room,Jamaica Plain,1
120,1,2,1,1,1,Other,Entire home/apt,South Boston,2
120,1,2,1,1,1,Other,Entire home/apt,South Boston,2
120,1,2,1,1,1,Other,Entire home/apt,South Boston,2
120,1,2,1,1,1,Other,Entire home/apt,South Boston,2
120,3.16,2,1,1,1,Other,Entire home/apt,South Boston,2
125,0.86,4,1,2,2,Other,Entire home/apt,Downtown,9
250,0.81,5,2,0,5,House,Private room,Jamaica Plain,1
200,1,4,2,1,4,House,Private room,Jamaica Plain,1
300,2.25,6,2,1,5,House,Private room,Jamaica Plain,1
280,0.67,4,2,2,3,Apartment,Entire home/apt,Jamaica Plain,3
575,1,12,2,4,7,Apartment,Entire home/apt,Dorchester,2
100,1,6,2,2,3,Apartment,Entire home/apt,East Boston,29
99,2,4,1,1,3,House,Entire home/apt,Brighton,1
500,0.79,5,2,2,2,Apartment,Entire home/apt,South End,1
500,3,11,2,3,4,Other,Private room,Dorchester,10
960,3,14,4,7,11,Other,Private room,Dorchester,10
170,0.86,4,2,2,2,Apartment,Entire home/apt,Downtown,1
740,3,14,2,4,7,Other,Private room,Dorchester,10
480,3,7,2,2,4,Other,Private room,Roxbury,10
280,3,7,1,1,3,Other,Private room,Roxbury,10
1220,3,14,3,3,9,Other,Private room,Roxbury,10
1130,3,23,3,5,12,Other,Private room,Roxbury,10
1520,3,29,5,7,12,Other,Private room,Roxbury,10
1090,3,15,2,4,11,Other,Private room,Roxbury,10
1490,1,10,2,3,6,Apartment,Entire home/apt,Jamaica Plain,10
299,1,3,1,1,1,Apartment,Entire home/apt,Back Bay,1
99,2,8,2,3,4,Apartment,Entire home/apt,Jamaica Plain,10
299,1,2,1,0,1,Apartment,Entire home/apt,Downtown,1
299,1,3,1,0,1,Apartment,Entire home/apt,Downtown,1
299,1,3,1,0,1,Apartment,Entire home/apt,Downtown,1
